,item_name,user_name,created_date,age,skin_type,review_text,score
78,디스어포어 뷰티 밤,"41
,
딱꽁",2018-02-17,22,민감성,":@ 
비비크림치고 회색빛도 거의 안돌고 좋음!! 그리고 좀 많이
보송한 타입 임참고하요~
커버력은 평타는 치는듯 비비가 이정도면 매우 좋은 편인가?
아무튼 이 발라도 뭐 올라오는 거 없이 좋음 추천-",5
79,디스어포어 뷰티 밤,유지니이이잉,2015.12.08,25,복합성,".
말이 필요업 ㅎ 다 걍 사셈",5
80,디스어포어 뷰티 밤,애띠,2015.12.07,27,복합성,"샘플받고 쓰다가 올리브영 일때 본품겟! ! !
건성인데 시간지나면 기름 살짝 올라오는 피부임
그런데 얘는 적당한유분감과 뛰어난밀착성
비비치고 우수한커버력 게다가 다크닝도 없다
내피부메컵은 너하나로 다했네 다했어 오래가자",
81,디스어포어 뷰티 밤,알라알라,2015.12.07,29,복합성,"와…여기서보고 샀는데 대박사건
안하얘도 양조절하면 안하얘요
진짜건조한데 볼이 파워촉촉
그리고 점심시간인 지금도 기름기에 무너지지않음 진짜미쳤다…
한율쓰다가 너무좋다고 생각했눈데
겨울되니 건조해져서 다른거 보던중
글로우픽 믿고 사봤L 는데.. ..상에마상에
이거만 살래 러브",5
82,디스어포어 뷰티 밤,루비 룰루,2015.12.06,24,건성,".
#최고의화장품
진짜 비비 중에 이게 갑인듯 싶어요 회색 빛도 안돌고 마지막 마무리는 매트???하게
되는데 발림성은 매트하진 않은 제 인생 비빕니다
1-1",5
83,디스어포어 뷰티 밤,하늘바람 ㅋ ,2015.12.05,32,복합성,"- !
난 별로였어요
모공에 다끼고 다보여서 별로...-TT",2
84,디스어포어 뷰티 밤,어오우,2015.12.05,24,민감성,"너무조아용ㅎ ㅎ  인데 트러블올라오는것도없고 화사해서 좋아요 그러나 커버
력은 약간 부족한듯
,",4
85,디스어포어 뷰티 밤,1 61 s48,2015.12.05,24,지성,"22, 
시간 지나면 잿빛이 좀 도는게 별로지만 커버력 짱임 난 좋았음",
86,디스어포어 뷰티 밤,얌다수,2015.12.05,20,복합성,"색도적당하고 모공도 진짜잘가려줘요!! 커버력도 잘되는편이고
한가지 단점이있다면 지성분들은 두시간쯤지나고 얼굴을 스윽만지시면 비비가 다묻
어나오는 경험을 하실수있으실거에요 ㅎ ㅎ 묽게 잘발리는대신 밀착력이나 지속력은
기대하기 아쉬운.. 그래도 모공커버하나는 갑!!",
87,디스어포어 뷰티 밤,이미코쨩,2015.12.03,19,복합성,"산산
#최고의화장품
ㅠㅠㅠㅠㅠㅠㅠ
히 했는데에에 ㅔ ㅠㅠㅠ 바르고 나서는 정말 완벽한 피부가 되지만 지속력이 아쉽다
ㅠㅠ
TTTTTTTTTTTTTT후기도 찰진데
왜때문에 나는 코옆이 뜨는 것일까 ㅠㅠ 기초도 열심",
88,디스어포어 뷰티 밤,배쭈,2015.12.03,24,복합성,"쏘쏘
커버력은 별로에요 여드름흉터가 좀 있는데 내가 씨씨를산건가 싶었음 근데 ב외에
다  지속력 모공커버 마무리감 다 좋고 다크닝두 없는듯! 그래서 그냥 컨실러랑
쓰고있어요",5
89,디스어포어 뷰티 밤,별이향,2018-01-17,35,지성,"짧게 외출할땐 파데보다 비비를 발라서…지속력 커버력은
무난한거같아요",3
90,디스어포어 뷰티 밤,vpfm,2015.12.02,19,민감성,".
이게 짱인 이유가 난 이렇게 안뜨는 비비는 처음봄
무엇을 해도 안뜸
만약 그대가 뜨지 않는 비비를 찾고 있다면 무어를 주저하는가. 바로 여기 있는데
가격은 학생한테는 많이 쌘 편이기는 하지만 이거 한 번 쓰면 주머니가 비는 걸 알면
서도 다른 걸 못씀ㅠTTTTTTTT
마성의 비비",5
91,디스어포어 뷰티 밤,쉘던,2015.12.02,27,지성,"진짜진짜진짜지이인짜 좋아요 ㅋ ㅋ 내 인생에 최고의 비비인듯ㅋ ㅋ 닥터자르트에게
감사를 드림 실버라벨은 뭔가 회색빛? 잿빛이 강해서 바르면 너무 하얗게 들뜨는데
얘는 그런거 없음! 바르자마자 피부에 착감김 ㅋ ㅋ되게 기술없이 발라도 들뜨는거없
고 얇게 잘발림 ㅋ ㅋ 다크닝 없음 진짜 없음ㅋ ㅋ 커버력 존좋ㅋ ㅋ 근데 내가 너무 산유
국스러운 피부인데다가ㅠㅠ 아무래도 비비다보니 중간에 수정화장이 필요한
데.. 티존부위만 기름잡아도 하루종일감 ㅋ ㅋ ㅋ ㅋ ㅋ 진짜..하 너무좋은데 더 표현할 방
법이없네ㅠ",
92,디스어포어 뷰티 밤,명둥이,2015.12.02,21,중성,"얘가1위라서믿고샀는데 발림성최고 기름끼안올라옴
근데손으로밀면 다밀림..지금안쓰는중인데 무난무난함 ㅠㅠ",
93,디스어포어 뷰티 밤,다노받,2015.12.02,22,중성,",
이러저러하게 매우 괜찮음
지속력도 좋고 톤보정도 잘되고 색도 하나지만 아주 잘빠짐 예쁜색 지성에게 매우 좋
은듯 뽀송뽀송하게 매트한 화장할때 좋고 ב렇다고 건조하고 속당김 있는건 절대 아
니고 속은 편안하고 겉은 뽀송 무너짐도 깨끗해서 아침에 걍 미라클스펀지로 팍팍 발
라주고 가면 저녁까지 유지 잘됨
실버라벨은 너무 회색끼돌고 비비티가 났었다면 이건 조금 중화된듯",4
94,디스어포어 뷰티 밤,봉겨,2015.12.02,20,복합성,"하…이런 TTTT 진짜 개기름 쩔게올라오는 나같은 지성에게 모찌가 될수있는 기회를
주다니..
바를땐 촉촉하고 좀지나면 뽀송해져요진짜 내인생비비
한스킨꺼 쓰다 피부 더러워지고 그건 좀 기름도 2시간되면 올라왔는데 얘는 진짜 점
심먹을때까지 괜찮아요!!
이런비비 크으으으",5
95,디스어포어 뷰티 밤,블러듐,2015.12.02,26,복합성,"엄마가 한번 사서 쓰다가 촉촉해서 좋다고 재구매 함 덕분에 원래 엄마가 쓰던 더블웨
어 내가 가짐 ㅋ ㅋ 이 비비도 내가 약간 훔쳐 발라 보니 괜찮긴 했음 색이 별로 내 취향
이 아니라 내가 쓰고싶진 않지만 꽤 좋은 제품인 듯2",4
96,디스어포어 뷰티 밤,양미,2015.12.01,31,건성,"음 이거만 단독으로 바르면 다크닝이 좀잇음.
파데랑 섞어바르면 좀 갠춘
5미리짜리사지말구 1미리짜리 사는게
더쌈",
97,디스어포어 뷰티 밤,난너의여신,2015.12.01,24,민감성,"파운데이션보다 지속력이 좋아서 ㅎ ㅎ
쓰던 파운데이션이 별로였던건가… 어쨌든 커버력도 엄청 나쁘고 그렇진 않아요!! 여
드름 흉은 컨실러의 힘이 필요했지만 왠만한건 커버 다 되더라고요!!",4
98,디스어포어 뷰티 밤,연제기린,2015.11.3,25,민감성,".
이걸 ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ 남친이쓰길래 제 비비안들고온날 빌려서 퍼프로 탁탁했는데 그
날은 몰랐는데 집에오니까그대로고 얼굴도 하얗곡 ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ 생
각보다 너무좋아서 그때이후로 몇번 더썼는데 트러블전혀 없고 진짜
그래서 샀습니다 너무좋아요진짜 이런걸 혼자쓰고있던 남친이입네용ㅎ ㅎ",5
99,디스어포어 뷰티 밤,집사도비,2015.11.30,20,복합성,"이거 짱 죠음! 리뷰보고샀는데 사길 잘한듯 발림성이랑 지속력 정말 좋고 커버력은 솔
직히 그냥저냥.. ..피부좋은 사람한테는 정말꿀템일듯! #최고의 화장품",5
100,디스어포어 뷰티 밤,음파6,2018-01-17,22,지성,"한 통 다쓰고 다른 비비로 갈아 타려다가 뭐 살지 못 정해서
그냥  통째 쓰고 있는데 무난하게 쓰기 좋아요.
대신에 색이 21 호밖에 없어서 좀 아쉬워요 ㅎ ㅎ…",
101,디스어포어 뷰티 밤,"A
관종이다아",2015.11.29,20,건성,"왜난안맞지..글로우픽보고 1위고평도다좋길래
마음먹고 질 렀는데…
볼부붐이랑 코쪽뜸 그리고회색이 아니라약가노란빛도는데 바르면 내피부보다어두
워짐한마디로칙칙해짐
나보다 피부어둡고 약인동생한테는졸라잘맞음그래서 팔기 러함^^",
102,디스어포어 뷰티 밤,현딘,2015.11.29,26,건성,"촉촉하고 얇게 발라도 뜨지않고 잘 발림
커버력은 그렇게 좋은편은 아니지 만 다크서클정도는 살짝 커버됨
피부가 조금 민감한데 이거 발라도 트러블이나 붉어지는 건 전혀 없었음!
.

소음 인인",4
103,디스어포어 뷰티 밤,jinyE,2015.11.28,22,복합성,"!
처음엔 너무 건조하다 생각했는데 기초하게 바르고 올려주니까 너무 좋다 ㅠㅠ
모찌피부.. 모공도 메워주고 커버력도 좋아서 따로 컨실러 안써도 될 정도였다. 색상
도 너무 밝지 않고그냥 피부톤에 맞춰서 반톤화사해지는 느낌?.. 비비바르고 파우더
발라주니까 적당히 뽀송하고 좋았다",5
104,디스어포어 뷰티 밤,택예,2015.11.27,25,복합성,"이름처럼 모공 정말 잘 가려줘요! 커버력 높은 편은 아니 지만 톤업도 해주고 보송한
느낌으로 마무리해줘서 좋은 제품 모공커버 짱",
105,디스어포어 뷰티 밤,삭이 캐,2015.11.24,26,복합성,"모공커버와 발림성이 아주 좋다
밀착려고 좋은것 같다
근데 누가 색 밝다햇냐 나한텐 어두움ㅠ
내 피부는 밝은 21호임
그리고 보송해서 좋은데 좀 텁텁해보임ㅠㅠ
요즘 피부상태가 안좋아서 그런가ㅠㅠ
무너짐은 모르겠고 피부가 쌩얼루 변해버림… 바람불면 너무 가벼워서 날아가나??
좀 더 써보고 후기수정함ㅠ",
106,디스어포어 뷰티 밤,"29
세욤이",2015.11.24,24,복합성,"215.11.
그냥 저냥했던 비비크림.. 딱히 나쁜점도 없고!!",3
107,디스어포어 뷰티 밤,xcvwow,2015.11.24,27,복합성,솔직히좋은거인정하나 요새 비비안써서 안쓰는중,4
108,디스어포어 뷰티 밤,야상n,2015.11.23,29,중성,"밀착력잇게 잘 발리고
완전 촉촉까진 아니라도 덜 건조하고 시간지나도 칙칙해지지않고
가격대비 만족합니다 ㅎ ㅎ",4
109,디스어포어 뷰티 밤,루루칸,2015.11.23,29,복합성,"여태 써본 비비중 제일좋아요!
지속성·발림성·밀착성·색상 모두 맘에 듭니다
다만 건성인분들은 사용하시면 땡길듯
수정화장 할필요가없음
화장후 6시간 이후부터는 물론 수정화장이 필요하지만 추하게 무너지지않고 깔끔합
니다
코옆 피지나 눈밑 주름에 조금 끼는것만 만져주면 됨!
회색빛도 돌지 않고 그냥좋습니다
아주좋아요
이거 단종시키면 나 회사찾아갈거임",
110,디스어포어 뷰티 밤,맥시머,2015.11.23,20,복합성,"나는 왜 피부가 더 안좋아보이는지…
화약!
비비특유의 잿빛이 심하고 각질서치b
굳이 각질 아니더라도그냥 트러블 난부분을 잿빛으로 덮으면서 부각시켜준 비비
솔직히 글픽 호평보고 놀랐음ㅎ…",
111,디스어포어 뷰티 밤,뽀리 뽀,2018-05-03,29,복합성,"피부상태가 좋을때도 저는 가끔 뜰때도 있고 다크닝이 심할
때도 있고 그래요ㅠ 제 피부가 문제일수도 있지만요ㅠㅠㅠ",3
112,디스어포어 뷰티 밤,desein,2018-01-17,20,복합성,"디스 어 포어라는 제품명 답게 바르면 피부 깐달걀처럼 만들
어 주는 효과 있음 색상은 21호 피부가 쓰기에 좋은 색인 것
같고 살짝 매트한 한 통 싹싹 비운 비비인데 지금은 쿠션쓰
고 있어서 재구매할지는 모르겠음",4
113,디스어포어 뷰티 밤,seungmi23 ,2015.11.23,26,복합성,"지금 쓰고 있는 비비인데 촉촉해요! 다만 커버력이 엄청 좋은건 아니라 수정화장할때
에어쿠션으로 톡톡 두드려주면 커버랑 지속력 괜찮아져요!",4
114,디스어포어 뷰티 밤,박감자,2015.11.21,25,복합성,"! 
올리브영에서테스트를해봔는데 ,, 진짜와하고깜짝놀랫어요
너무좋더라고요 발림 성도좋고 커버력도괜찮으면서 이벤에 구매하로가겟습니다",5
115,디스어포어 뷰티 밤,다다다다다,2015.11.21,22,민감성,"커버력도괜찮고 얇게발리고 얼굴에 뭐나지도않긴한대 색상ㅠ
난 1호쪽 쓰는데 이건 한가지색상이라 많이누럼",4
116,디스어포어 뷰티 밤,강ב몽이 ,2015.11.20,25,복합성,"글로우픽 보고 샀는데 특유의 비비 회색빛이 없어서 색상은 마음에 들어요그런데 제
가 피부가 홍조가 있어서 그런지 시간 지날수록 뭔가 피부톤이 칙칙해 보여요ㅠ",3
117,디스어포어 뷰티 밤,사슴2,2015.11.20,32,건성,"닥터 자르트는 백화점 들어가도 될정도의 퀄리티
비비보다 파데를 선호하는편인데
유일하게 끝까지 다 쓴 비비
다른 비비는 몇번쓰고 다 버림
파데처럼 피부색깔이 이쁘게 안나와서 쓰랜이통이엿음
커버력은 사실 파데보다 안되긴하는데
다른 비비보다 피부톤이 이쁘게나옴9",5
118,디스어포어 뷰티 밤,청파동부엉이,2015.11.19,28,복합성,"! 
실버라벨을 한 네 통 정도 쓰다가 디스어포어로 갈아탐 역시 닥치고 닥터자르트임",
119,디스어포어 뷰티 밤,ejinnn,2015.11.18,25,중성,"저만그
후기 좋아서 구입해서 써봤는데 좋은데 정말 찬양할 정도는 아닌 것같아요
런거 일까요..",4
120,디스어포어 뷰티 밤,시인이네,2015.11.16,25,복합성,"' 
비비는 뭘쓰던 다크닝 걱정되서 바르고 위에 파데 살짝 얹어줬는데 디스어포어도그
렇게 썼었어요 그런데 오늘 너무 급해서 디스어포어만 쓰고 집에서 나왔는데 다크닝
은 커녕 아주 피부가 그 어느때보다 좋아보이 네요ㅎ ㅎ ㅎ그래서 후기 한 번 남겨봅니
다",
121,디스어포어 뷰티 밤,소히곤듀,2015.11.16,26,복합성,"피부에 부담감없이 발려서 너무조아용
시간지나니까 더욱 하얘보이구
약간 비싸긴하지만 좋은성분 들어있는 비비쓰고싶어 샀는데 대만족",5
122,디스어포어 뷰티 밤,셜록 홈즈,2015.11.15,21,복합성,"파데를 매일 쓰긴 부담스러워서 산 비비인데 진짜 좋아요ㅠㅠㅠㅠ. 비비의 회색끼를
싫어해서 많은 비비를 써보진 않았지만 가지고 있는 다른 비비인 알따움 비비보다 훠
얼씬 좋아요. 놀랐던 건 다크닝이 없었던 거. 리뷰에 다크닝 없다는 거 보고 구라겠지
 ㅅa 이러면서 샀는데 진짜 없어요! 제가 막 8시간 이 정도는 안 써봐서 모르겠는
데 일반 비비에 비해 없고 색상도 이뻐요. 여러분 질러-",4
123,디스어포어 뷰티 밤,밍꾸럭,2018-01-17,30,건성,"케바케 제품
저는 잘 맞는 편이라서 2개째 쓰고있어요",4
124,디스어포어 뷰티 밤,느와아앙,2015.11.12,21,민감성,"닥자비비는 커버도 이고 여드름 안나서 좋음. 실버라벨보다 디스어포어가 밀착
력 더 나은 것 같음. 비비크림 마음의 고향은 닥자인가봄. 다른 걸 사도 다시 돌아
오게 된다
"",",5
125,디스어포어 뷰티 밤,몽쉘통통11 ,2015.11.12,23,민감성,"단독으로 쓰기에는 사알짝 건조해서 래디언스뷰티밤이랑 섞어쓰는데 좋아여 얼마전
에파데 사다놔서 다쓰면 이 조합으로 평생쓰려구역 ㅋ ㅋ ㅋ ㅋ ㅋ
+ 저는 사서 잘쓰고 있는데 웰케 평이 안좋져ㅠㅠ 피부 좀 밝은편인데 거의 피부색이
랑 비슷하고 건성인데도 계절 상관없이 잘쓰고 있어요 물론 매일 쓰는건 아니고 학교
에 수업 한두개 있는날 바르는데 다크닝도 없고 진짜 얇은데 모공 진짜 잘가려줌
+ 여러분 이건 래디언스뷰티밤이랑 섞어써야해요 처음에 매장언니가 그렇게 테스터
해줘서 계속그렇게 쓰다가 단독으로 쓰니까 좀 텁텁하네여… 1:.5정도 비율로 섞어
써보여 자연스러운 피부표현ㅠㅠㅠ
yy,",
